date,nav_value,shares,Non-FV NAV
1999-04-21,17.546076,4256257.5,--
1999-04-20,17.662884,4256257.5,--
1999-04-19,17.485708,4256257.5,--
1999-04-16,17.052772,4256257.5,--
1999-04-15,16.519616,4256257.5,--
1999-04-14,16.407724,4256257.5,--
1999-04-13,16.555552,4256257.5,--
1999-04-12,16.157412,4256257.5,--
1999-04-09,16.04408,4256257.5,--
1999-04-08,15.688256,4256257.5,--
1999-04-07,15.646312,4256257.5,--
1999-04-06,15.666204,4256257.5,--
1999-04-05,15.05772,4256257.5,--
1999-04-01,14.89098,4256257.5,--
1999-03-31,10.73998,4256257.5,--
1999-03-30,10.649172,4256257.5,--
1999-03-29,10.66256,4256257.5,--
1999-03-26,10.663908,4256257.5,--
1999-03-25,10.66628,4256257.5,--
1999-03-24,10.544808,4256257.5,--
1999-03-23,10.702192,4256257.5,--
1999-03-22,10.797364,4256257.5,--
1999-03-19,10.939376,4256257.5,--
1999-03-18,10.938316,4256257.5,--
1999-03-17,10.843628,4256257.5,--
1999-03-16,10.836416,4256257.5,--
1999-03-15,10.98484,4256257.5,--
1999-03-12,11.18706,4256257.5,--
1999-03-11,11.068676,4256257.5,--
1999-03-10,11.148372,4256257.5,--
1999-03-09,11.225084,4256257.5,--
1999-03-08,10.966112,4256257.5,--
1999-03-05,10.900132,4256257.5,--
1999-03-04,10.954488,4256257.5,--
1999-03-03,10.902176,4256257.5,--
1999-03-02,11.180232,4256257.5,--
1999-03-01,11.305344,4256257.5,--
1999-02-26,11.551016,4256257.5,--
1999-02-25,11.731908,4256257.5,--
1999-02-24,11.792656,4256257.5,--
1999-02-23,11.99106,4256257.5,--
1999-02-22,12.00422,4256257.5,--
1999-02-19,12.129984,4256257.5,--
